Timestamp,Host__Network__In__Bytes
2021-04-14T08:28:44.859Z,17126141
2021-04-14T08:28:34.859Z,1205247
2021-04-14T08:28:24.859Z,4116263
2021-04-14T08:28:14.859Z,813097
2021-04-14T08:28:04.861Z,178769
2021-04-14T08:27:54.859Z,1755379
2021-04-14T08:27:44.859Z,86110
2021-04-14T08:27:34.859Z,337794
2021-04-14T08:27:24.859Z,1485490
2021-04-14T08:27:14.859Z,7313495
2021-04-14T08:27:04.859Z,3780141
2021-04-14T08:26:54.859Z,735866
2021-04-14T08:26:44.859Z,110570
2021-04-14T08:26:34.860Z,465449
2021-04-14T08:26:24.859Z,4169349
2021-04-14T08:26:14.860Z,159208
2021-04-14T08:26:04.859Z,107864
2021-04-14T08:25:54.863Z,168244
2021-04-14T08:25:44.860Z,724306
2021-04-14T08:25:34.859Z,4278564
2021-04-14T08:25:24.860Z,1296773
2021-04-14T08:25:14.862Z,572618
2021-04-14T08:25:04.859Z,198360
2021-04-14T08:24:54.859Z,210637
2021-04-14T08:24:44.860Z,145873
2021-04-14T08:24:34.859Z,6373069
2021-04-14T08:24:24.859Z,843676
2021-04-14T08:24:14.859Z,21519411
2021-04-14T08:24:04.859Z,16139486
2021-04-14T08:23:54.859Z,151319
2021-04-14T08:23:44.859Z,4968024
2021-04-14T08:23:34.859Z,397123
2021-04-14T08:23:24.859Z,6551538
2021-04-14T08:23:14.859Z,167410
2021-04-14T08:23:04.859Z,1727846
2021-04-14T08:22:54.860Z,236838
2021-04-14T08:22:44.860Z,1189411
2021-04-14T08:22:34.860Z,500337
2021-04-14T08:22:24.859Z,1890186
2021-04-14T08:22:14.859Z,1547215
2021-04-14T08:22:04.859Z,883766
2021-04-14T08:21:54.860Z,4937426
2021-04-14T08:21:44.859Z,1831886
2021-04-14T08:21:34.859Z,2227402
2021-04-14T08:21:24.859Z,132725
2021-04-14T08:21:14.859Z,1714980
2021-04-14T08:21:04.860Z,153584
2021-04-14T08:20:54.861Z,2427964
2021-04-14T08:20:44.859Z,4010130
2021-04-14T08:20:34.859Z,3774392
2021-04-14T08:20:24.859Z,3061948
2021-04-14T08:20:14.859Z,3831890
2021-04-14T08:20:04.859Z,96545
2021-04-14T08:19:54.860Z,225331
2021-04-14T08:19:44.859Z,1218757
2021-04-14T08:19:34.859Z,9442547
2021-04-14T08:19:24.859Z,171298
2021-04-14T08:19:14.860Z,1622334
2021-04-14T08:19:04.860Z,1445385
2021-04-14T08:18:54.859Z,3481967
2021-04-14T08:18:44.859Z,5208848
2021-04-14T08:18:34.859Z,741278
2021-04-14T08:18:24.859Z,2527687
2021-04-14T08:18:14.859Z,4378945
2021-04-14T08:18:04.861Z,47050359
2021-04-14T08:17:54.860Z,37003869
2021-04-14T08:17:44.859Z,189040
2021-04-14T08:17:34.859Z,190637
2021-04-14T08:17:24.860Z,167627
2021-04-14T08:17:14.859Z,147588
2021-04-14T08:17:04.859Z,9138860
2021-04-14T08:16:54.859Z,124229
2021-04-14T08:16:44.859Z,126352
2021-04-14T08:16:34.859Z,14036548
2021-04-14T08:16:24.859Z,136997
2021-04-14T08:16:14.859Z,186246
2021-04-14T08:16:04.860Z,90374
2021-04-14T08:15:54.860Z,141186
2021-04-14T08:15:44.859Z,1692036
2021-04-14T08:15:34.861Z,2356487
2021-04-14T08:15:24.859Z,6599243
2021-04-14T08:15:14.859Z,2260612
2021-04-14T08:15:04.859Z,115899
2021-04-14T08:14:54.859Z,189580
2021-04-14T08:14:44.860Z,4139703
2021-04-14T08:14:34.859Z,2009204
2021-04-14T08:14:24.859Z,2523678
2021-04-14T08:14:14.859Z,3838545
2021-04-14T08:14:04.859Z,213131
2021-04-14T08:13:54.859Z,240969
2021-04-14T08:13:44.859Z,156503
2021-04-14T08:13:34.859Z,125710
2021-04-14T08:13:24.860Z,131974
2021-04-14T08:13:14.859Z,683208
2021-04-14T08:13:04.859Z,1851496
2021-04-14T08:12:54.859Z,126498
2021-04-14T08:12:44.859Z,80445
2021-04-14T08:12:34.860Z,158650
2021-04-14T08:12:24.859Z,184187
2021-04-14T08:12:14.859Z,1382601
2021-04-14T08:12:04.859Z,1691671
2021-04-14T08:11:54.860Z,984186
2021-04-14T08:11:44.859Z,5357870
2021-04-14T08:11:34.862Z,1305563
2021-04-14T08:11:24.859Z,3920812
2021-04-14T08:11:14.859Z,182232
2021-04-14T08:11:04.859Z,294177
2021-04-14T08:10:54.859Z,179108
2021-04-14T08:10:44.859Z,9032082
2021-04-14T08:10:34.860Z,2138059
2021-04-14T08:10:24.867Z,217310
2021-04-14T08:10:14.860Z,1382270
2021-04-14T08:10:04.860Z,88453
2021-04-14T08:09:54.859Z,234094
2021-04-14T08:09:44.860Z,1822421
2021-04-14T08:09:34.859Z,2116775
2021-04-14T08:09:24.859Z,1211611
2021-04-14T08:09:14.861Z,1996562
2021-04-14T08:09:04.859Z,121143
2021-04-14T08:08:54.859Z,159993
2021-04-14T08:08:44.859Z,2537984
2021-04-14T08:08:34.859Z,1338659
2021-04-14T08:08:24.859Z,1297246
2021-04-14T08:08:14.859Z,572482
2021-04-14T08:08:04.860Z,1298021
2021-04-14T08:07:54.859Z,3522936
2021-04-14T08:07:44.860Z,438055
2021-04-14T08:07:34.860Z,1744122
2021-04-14T08:07:24.859Z,22262370
2021-04-14T08:07:14.859Z,8293552
2021-04-14T08:07:04.859Z,2007154
2021-04-14T08:06:54.860Z,800891
2021-04-14T08:06:44.859Z,4805434
2021-04-14T08:06:34.859Z,810451
2021-04-14T08:06:24.860Z,1094644
2021-04-14T08:06:14.860Z,148121
2021-04-14T08:06:04.859Z,198395
2021-04-14T08:05:54.860Z,1864079
2021-04-14T08:05:44.859Z,77039
2021-04-14T08:05:34.859Z,552442
2021-04-14T08:05:24.859Z,176169
2021-04-14T08:05:14.859Z,119140
2021-04-14T08:05:04.859Z,169548
2021-04-14T08:04:54.859Z,6431370
2021-04-14T08:04:44.859Z,209200
2021-04-14T08:04:34.860Z,1728313
2021-04-14T08:04:24.859Z,141642
2021-04-14T08:04:14.859Z,1945694
2021-04-14T08:04:04.860Z,220189
2021-04-14T08:03:54.859Z,194896
2021-04-14T08:03:44.859Z,2309640
2021-04-14T08:03:34.859Z,720252
2021-04-14T08:03:24.859Z,575285
2021-04-14T08:03:14.859Z,5778772
2021-04-14T08:03:04.859Z,1908414
2021-04-14T08:02:54.859Z,180912
2021-04-14T08:02:44.859Z,80523
2021-04-14T08:02:34.859Z,79354
2021-04-14T08:02:24.861Z,216152
2021-04-14T08:02:14.859Z,85336
2021-04-14T08:02:04.859Z,3956301
2021-04-14T08:01:54.859Z,718236
2021-04-14T08:01:44.859Z,1205594
2021-04-14T08:01:34.859Z,1178956
2021-04-14T08:01:24.866Z,2296557
2021-04-14T08:01:14.859Z,2301735
2021-04-14T08:01:04.859Z,140306
2021-04-14T08:00:54.860Z,132452
2021-04-14T08:00:44.859Z,3042470
2021-04-14T08:00:34.870Z,3225202
2021-04-14T08:00:24.860Z,184769
2021-04-14T08:00:14.860Z,117124
2021-04-14T08:00:04.861Z,99717
2021-04-14T07:59:54.859Z,3944968
2021-04-14T07:59:44.859Z,248765
2021-04-14T07:59:34.859Z,121424
2021-04-14T07:59:24.859Z,1194957
2021-04-14T07:59:14.859Z,2020265
2021-04-14T07:59:04.859Z,6813391
2021-04-14T07:58:54.859Z,220734
2021-04-14T07:58:44.859Z,150144
2021-04-14T07:58:34.859Z,122788
2021-04-14T07:58:24.859Z,3886114
2021-04-14T07:58:14.860Z,2332336
2021-04-14T07:58:04.859Z,6618727
2021-04-14T07:57:54.859Z,1495683
2021-04-14T07:57:44.860Z,1443430
2021-04-14T07:57:34.859Z,1235979
2021-04-14T07:57:24.859Z,1902949
2021-04-14T07:57:14.866Z,52161279
2021-04-14T07:57:04.859Z,2957185
2021-04-14T07:56:54.860Z,138104
2021-04-14T07:56:44.859Z,14333733
2021-04-14T07:56:34.873Z,23645854
2021-04-14T07:56:24.859Z,150098
2021-04-14T07:56:14.859Z,7503281
2021-04-14T07:56:04.859Z,117806
2021-04-14T07:55:54.859Z,1384537
2021-04-14T07:55:44.859Z,4248595
2021-04-14T07:55:34.859Z,6242525
2021-04-14T07:55:24.859Z,715618
2021-04-14T07:55:14.859Z,324863
2021-04-14T07:55:04.860Z,420116
2021-04-14T07:54:54.859Z,256121
2021-04-14T07:54:44.860Z,289529
2021-04-14T07:54:34.860Z,87957
2021-04-14T07:54:24.859Z,504455
2021-04-14T07:54:14.859Z,526040
2021-04-14T07:54:04.859Z,4229513
2021-04-14T07:53:54.859Z,379006
2021-04-14T07:53:44.860Z,966252
2021-04-14T07:53:34.859Z,1133047
2021-04-14T07:53:24.859Z,1440243
2021-04-14T07:53:14.859Z,7582008
2021-04-14T07:53:04.862Z,2730979
2021-04-14T07:52:54.859Z,4482955
2021-04-14T07:52:44.859Z,1031112
2021-04-14T07:52:34.859Z,907140
2021-04-14T07:52:24.859Z,2123788
2021-04-14T07:52:14.860Z,2889268
2021-04-14T07:52:04.859Z,45673669
2021-04-14T07:51:54.859Z,1715198
2021-04-14T07:51:44.859Z,246537
2021-04-14T07:51:34.859Z,1630813
2021-04-14T07:51:24.860Z,3833738
2021-04-14T07:51:14.859Z,2645397
2021-04-14T07:51:04.866Z,3886010
2021-04-14T07:50:54.860Z,4116917
2021-04-14T07:50:44.859Z,2978257
2021-04-14T07:50:34.860Z,4090660
2021-04-14T07:50:24.859Z,3756426
2021-04-14T07:50:14.859Z,140917
2021-04-14T07:50:04.859Z,182579
2021-04-14T07:49:54.859Z,186447
2021-04-14T07:49:44.859Z,1652691
2021-04-14T07:49:34.860Z,2721059
2021-04-14T07:49:24.859Z,1434704
2021-04-14T07:49:14.859Z,206403
2021-04-14T07:49:04.859Z,145874
2021-04-14T07:48:54.859Z,1941103
2021-04-14T07:48:44.859Z,145602
2021-04-14T07:48:34.860Z,52229838
2021-04-14T07:48:24.859Z,1731971
2021-04-14T07:48:14.859Z,95074
2021-04-14T07:48:04.860Z,6059234
2021-04-14T07:47:54.859Z,4158690
2021-04-14T07:47:44.859Z,6607213
2021-04-14T07:47:34.859Z,3526237
2021-04-14T07:47:24.859Z,1146009
2021-04-14T07:47:14.859Z,35705227
2021-04-14T07:47:04.860Z,27930452
2021-04-14T07:46:54.860Z,2048799
2021-04-14T07:46:44.859Z,3446672
2021-04-14T07:46:34.859Z,576746
2021-04-14T07:46:24.859Z,45128179
2021-04-14T07:46:14.859Z,489563
2021-04-14T07:46:04.859Z,1032553
2021-04-14T07:45:54.859Z,2786025
2021-04-14T07:45:44.860Z,95039
2021-04-14T07:45:34.859Z,79589
2021-04-14T07:45:24.859Z,164903
2021-04-14T07:45:14.860Z,194804
2021-04-14T07:45:04.859Z,5312903
2021-04-14T07:44:54.859Z,390526
2021-04-14T07:44:44.860Z,131884
2021-04-14T07:44:34.859Z,63123821
2021-04-14T07:44:24.859Z,175995
2021-04-14T07:44:14.862Z,156688
2021-04-14T07:44:04.859Z,1095338
2021-04-14T07:43:54.860Z,4276606
2021-04-14T07:43:44.860Z,1127909
2021-04-14T07:43:34.859Z,874292
2021-04-14T07:43:24.860Z,3495169
2021-04-14T07:43:14.860Z,6986906
2021-04-14T07:43:04.859Z,8015958
2021-04-14T07:42:54.859Z,138308
2021-04-14T07:42:44.859Z,5478458
2021-04-14T07:42:34.859Z,755960
2021-04-14T07:42:24.859Z,1413512
2021-04-14T07:42:14.859Z,2498000
2021-04-14T07:42:04.861Z,1759130
2021-04-14T07:41:54.859Z,147094
2021-04-14T07:41:44.859Z,169273
2021-04-14T07:41:34.859Z,4317318
2021-04-14T07:41:24.859Z,2635298
2021-04-14T07:41:14.860Z,1490041
2021-04-14T07:41:04.859Z,3060326
2021-04-14T07:40:54.859Z,139060
2021-04-14T07:40:44.859Z,77611
2021-04-14T07:40:34.859Z,126048
2021-04-14T07:40:24.859Z,169436
2021-04-14T07:40:14.859Z,168580
2021-04-14T07:40:04.863Z,87153
2021-04-14T07:39:54.859Z,244860
2021-04-14T07:39:44.859Z,749124
2021-04-14T07:39:34.860Z,3457346
2021-04-14T07:39:24.859Z,1301653
2021-04-14T07:39:14.859Z,2255750
2021-04-14T07:39:04.859Z,85046
2021-04-14T07:38:54.860Z,176589
2021-04-14T07:38:44.859Z,5289678
2021-04-14T07:38:34.860Z,2414229
2021-04-14T07:38:24.859Z,55499669
2021-04-14T07:38:14.859Z,4936305
2021-04-14T07:38:04.859Z,5443532
2021-04-14T07:37:54.859Z,4108185
2021-04-14T07:37:44.860Z,3563041
2021-04-14T07:37:34.865Z,1862274
2021-04-14T07:37:24.859Z,6074534
2021-04-14T07:37:14.859Z,2123463
2021-04-14T07:37:04.860Z,22459124
2021-04-14T07:36:54.859Z,2606578
2021-04-14T07:36:44.859Z,23502260
2021-04-14T07:36:34.859Z,2757113
2021-04-14T07:36:24.859Z,4807177
2021-04-14T07:36:14.859Z,3861446
2021-04-14T07:36:04.859Z,4686808
2021-04-14T07:35:54.859Z,8126732
2021-04-14T07:35:44.861Z,24520203
2021-04-14T07:35:34.859Z,39125159
2021-04-14T07:35:24.860Z,47038721
2021-04-14T07:35:14.859Z,632634
2021-04-14T07:35:04.859Z,1458136
2021-04-14T07:34:54.859Z,1104589
2021-04-14T07:34:44.859Z,1009224
2021-04-14T07:34:34.859Z,1030512
2021-04-14T07:34:24.859Z,1670625
2021-04-14T07:34:14.871Z,1166609
2021-04-14T07:34:04.868Z,1081243
2021-04-14T07:33:54.859Z,64069299
2021-04-14T07:33:44.859Z,8715574
2021-04-14T07:33:34.860Z,1603959
2021-04-14T07:33:24.859Z,3901998
2021-04-14T07:33:14.859Z,108985
2021-04-14T07:33:04.859Z,202871
2021-04-14T07:32:54.859Z,3061230
2021-04-14T07:32:44.859Z,2895994
2021-04-14T07:32:34.859Z,2248249
2021-04-14T07:32:24.859Z,171041
2021-04-14T07:32:14.859Z,26759833
2021-04-14T07:32:04.860Z,39986590
2021-04-14T07:31:54.859Z,321788
2021-04-14T07:31:44.859Z,91015
2021-04-14T07:31:34.859Z,79822
2021-04-14T07:31:24.859Z,3767866
2021-04-14T07:31:14.859Z,2368213
2021-04-14T07:31:04.860Z,8409278
2021-04-14T07:30:54.859Z,10907133
2021-04-14T07:30:44.859Z,12870070
2021-04-14T07:30:34.860Z,69447093
2021-04-14T07:30:24.859Z,35345129
2021-04-14T07:30:14.866Z,5748590
2021-04-14T07:30:04.864Z,8209015
2021-04-14T07:29:54.860Z,3049837
2021-04-14T07:29:44.859Z,19923130
2021-04-14T07:29:34.860Z,82441
2021-04-14T07:29:24.859Z,124418
2021-04-14T07:29:14.860Z,1902902
2021-04-14T07:29:04.859Z,525207
2021-04-14T07:28:54.859Z,130049
2021-04-14T07:28:44.859Z,190018
2021-04-14T07:28:34.859Z,80916
2021-04-14T07:28:24.859Z,2107954
2021-04-14T07:28:14.859Z,5903312
2021-04-14T07:28:04.859Z,4047625
2021-04-14T07:27:54.859Z,152784
2021-04-14T07:27:44.859Z,1359016
2021-04-14T07:27:34.859Z,16650040
2021-04-14T07:27:24.859Z,16692207
2021-04-14T07:27:14.859Z,13498448
2021-04-14T07:27:04.860Z,3322423
2021-04-14T07:26:54.859Z,233352
2021-04-14T07:26:44.859Z,1711385
2021-04-14T07:26:34.859Z,151741
2021-04-14T07:26:24.859Z,3942044
2021-04-14T07:26:14.859Z,268576
2021-04-14T07:26:04.860Z,148345
2021-04-14T07:25:54.860Z,707259
2021-04-14T07:25:44.859Z,1548157
2021-04-14T07:25:34.859Z,3034580
2021-04-14T07:25:24.859Z,3073854
2021-04-14T07:25:14.859Z,4865928
2021-04-14T07:25:04.860Z,4658594
2021-04-14T07:24:54.859Z,5788836
2021-04-14T07:24:44.864Z,3596182
2021-04-14T07:24:34.859Z,3878289
2021-04-14T07:24:24.859Z,7570430
2021-04-14T07:24:14.859Z,3507013
2021-04-14T07:24:04.859Z,3876449
2021-04-14T07:23:54.860Z,634478
2021-04-14T07:23:44.860Z,613351
2021-04-14T07:23:34.859Z,299170
2021-04-14T07:23:24.859Z,7998524
2021-04-14T07:23:14.859Z,706788
2021-04-14T07:23:04.859Z,112973
2021-04-14T07:22:54.859Z,618933
2021-04-14T07:22:44.859Z,537821
2021-04-14T07:22:34.859Z,3642762
2021-04-14T07:22:24.859Z,1137108
2021-04-14T07:22:14.859Z,81804
2021-04-14T07:22:04.861Z,1266145
2021-04-14T07:21:54.859Z,499325
2021-04-14T07:21:44.859Z,1209701
2021-04-14T07:21:34.859Z,3413413
2021-04-14T07:21:24.859Z,5302520
2021-04-14T07:21:14.859Z,207008
2021-04-14T07:21:04.859Z,237833
2021-04-14T07:20:54.860Z,673479
2021-04-14T07:20:44.859Z,612085
2021-04-14T07:20:34.860Z,1773386
2021-04-14T07:20:24.859Z,1949346
2021-04-14T07:20:14.859Z,493751
2021-04-14T07:20:04.859Z,107766
2021-04-14T07:19:54.859Z,1930269
2021-04-14T07:19:44.860Z,5600094
2021-04-14T07:19:34.860Z,80376
2021-04-14T07:19:24.859Z,2804948
2021-04-14T07:19:14.859Z,132311
2021-04-14T07:19:04.859Z,2112778
2021-04-14T07:18:54.859Z,131904
2021-04-14T07:18:44.859Z,5192840
2021-04-14T07:18:34.859Z,2230346
2021-04-14T07:18:24.859Z,1961423
2021-04-14T07:18:14.859Z,100788
2021-04-14T07:18:04.859Z,192171
2021-04-14T07:17:54.859Z,3844610
2021-04-14T07:17:44.859Z,94279
2021-04-14T07:17:34.859Z,121296
2021-04-14T07:17:24.859Z,8538643
2021-04-14T07:17:14.859Z,1604767
2021-04-14T07:17:04.859Z,7053821
2021-04-14T07:16:54.859Z,2960118
2021-04-14T07:16:44.859Z,99806
2021-04-14T07:16:34.859Z,155881
2021-04-14T07:16:24.859Z,3876031
2021-04-14T07:16:14.860Z,159358
2021-04-14T07:16:04.859Z,43859689
2021-04-14T07:15:54.859Z,257428
2021-04-14T07:15:44.860Z,1107622
2021-04-14T07:15:34.859Z,3582697
2021-04-14T07:15:24.860Z,9414186
2021-04-14T07:15:14.859Z,5754756
2021-04-14T07:15:04.859Z,2983534
2021-04-14T07:14:54.859Z,230923
2021-04-14T07:14:44.859Z,135680
2021-04-14T07:14:34.860Z,13440368
2021-04-14T07:14:24.859Z,13337363
2021-04-14T07:14:14.859Z,2834334
2021-04-14T07:14:04.859Z,62615484
2021-04-14T07:13:54.859Z,1387336
2021-04-14T07:13:44.859Z,142247
2021-04-14T07:13:34.859Z,1678851
2021-04-14T07:13:24.859Z,1436532
2021-04-14T07:13:14.859Z,146353
2021-04-14T07:13:04.860Z,604566
2021-04-14T07:12:54.859Z,146337
2021-04-14T07:12:44.859Z,5818908
2021-04-14T07:12:34.859Z,86108
2021-04-14T07:12:24.859Z,629045
2021-04-14T07:12:14.859Z,1927149
2021-04-14T07:12:04.859Z,913467
2021-04-14T07:11:54.859Z,155517
2021-04-14T07:11:44.865Z,608988
2021-04-14T07:11:34.859Z,16314155
2021-04-14T07:11:24.859Z,5201928
2021-04-14T07:11:14.859Z,3080092
2021-04-14T07:11:04.859Z,6797036
2021-04-14T07:10:54.860Z,10992279
2021-04-14T07:10:44.859Z,196247
2021-04-14T07:10:34.859Z,126313
2021-04-14T07:10:24.859Z,5658982
2021-04-14T07:10:14.859Z,619095
2021-04-14T07:10:04.859Z,1369556
2021-04-14T07:09:54.859Z,2702411
2021-04-14T07:09:44.859Z,1327857
2021-04-14T07:09:34.859Z,6921112
2021-04-14T07:09:24.859Z,9922725
2021-04-14T07:09:14.859Z,1257223
2021-04-14T07:09:04.861Z,5392114
2021-04-14T07:08:54.860Z,3425766
2021-04-14T07:08:44.860Z,975865
2021-04-14T07:08:34.859Z,130151
2021-04-14T07:08:24.860Z,154096
2021-04-14T07:08:14.859Z,4430528
2021-04-14T07:08:04.860Z,373150
2021-04-14T07:07:54.859Z,19071488
2021-04-14T07:07:44.859Z,21895039
2021-04-14T07:07:34.859Z,42816083
2021-04-14T07:07:24.859Z,8535177
2021-04-14T07:07:14.859Z,2339693
2021-04-14T07:07:04.859Z,3336709
2021-04-14T07:06:54.859Z,2631828
2021-04-14T07:06:44.859Z,1140611
2021-04-14T07:06:34.859Z,144654
2021-04-14T07:06:24.859Z,3239891
2021-04-14T07:06:14.861Z,6969752
2021-04-14T07:06:04.859Z,3813272
2021-04-14T07:05:54.859Z,179176
2021-04-14T07:05:44.859Z,2100749
2021-04-14T07:05:34.860Z,48619587
2021-04-14T07:05:24.859Z,2517439
2021-04-14T07:05:14.859Z,159695
2021-04-14T07:05:04.859Z,956861
2021-04-14T07:04:54.859Z,1514462
2021-04-14T07:04:44.859Z,2907539
2021-04-14T07:04:34.859Z,370956
2021-04-14T07:04:24.861Z,2500429
2021-04-14T07:04:14.860Z,135333
2021-04-14T07:04:04.860Z,235731
2021-04-14T07:03:54.860Z,138504
2021-04-14T07:03:44.859Z,159900
2021-04-14T07:03:34.863Z,2773058
2021-04-14T07:03:24.859Z,15913108
2021-04-14T07:03:14.860Z,137073
2021-04-14T07:03:04.859Z,239193
2021-04-14T07:02:54.859Z,37284574
2021-04-14T07:02:44.861Z,77576
2021-04-14T07:02:34.859Z,8482545
2021-04-14T07:02:24.860Z,40701700
2021-04-14T07:02:14.859Z,12498769
2021-04-14T07:02:04.859Z,3785580
2021-04-14T07:01:54.859Z,6970981
2021-04-14T07:01:44.859Z,88212
2021-04-14T07:01:34.859Z,7336303
2021-04-14T07:01:24.859Z,1247356
2021-04-14T07:01:14.859Z,1132165
2021-04-14T07:01:04.860Z,996187
2021-04-14T07:00:54.859Z,6579997
2021-04-14T07:00:44.860Z,2240991
2021-04-14T07:00:34.860Z,1274246
2021-04-14T07:00:24.859Z,1240455
2021-04-14T07:00:14.859Z,10282900
2021-04-14T07:00:04.865Z,713733
2021-04-14T06:59:54.870Z,2670869
2021-04-14T06:59:44.860Z,4721951
2021-04-14T06:59:34.859Z,4065617
2021-04-14T06:59:24.859Z,7938360
2021-04-14T06:59:14.859Z,211766
2021-04-14T06:59:04.859Z,6160175
2021-04-14T06:58:54.859Z,14217144
2021-04-14T06:58:44.859Z,3495879
2021-04-14T06:58:34.859Z,612414
2021-04-14T06:58:24.859Z,7551656
2021-04-14T06:58:14.860Z,4918129
2021-04-14T06:58:04.859Z,8334420
2021-04-14T06:57:54.860Z,2348728
2021-04-14T06:57:44.859Z,2899225
2021-04-14T06:57:34.859Z,11036067
2021-04-14T06:57:24.859Z,1485156
2021-04-14T06:57:14.859Z,125290
2021-04-14T06:57:04.859Z,3898081
2021-04-14T06:56:54.859Z,21020716
2021-04-14T06:56:44.859Z,1619395
2021-04-14T06:56:34.859Z,90646
2021-04-14T06:56:24.859Z,775243
2021-04-14T06:56:14.859Z,1097912
2021-04-14T06:56:04.859Z,1065803
2021-04-14T06:55:54.860Z,6624870
2021-04-14T06:55:44.859Z,5005081
2021-04-14T06:55:34.859Z,3725077
2021-04-14T06:55:24.859Z,8232104
2021-04-14T06:55:14.859Z,4716884
2021-04-14T06:55:04.860Z,5052410
2021-04-14T06:54:54.859Z,7015500
2021-04-14T06:54:44.859Z,2452314
2021-04-14T06:54:34.860Z,3760166
2021-04-14T06:54:24.859Z,9910510
2021-04-14T06:54:14.859Z,7567124
2021-04-14T06:54:04.859Z,9900934
2021-04-14T06:53:54.859Z,5310561
2021-04-14T06:53:44.859Z,8937196
2021-04-14T06:53:34.859Z,120333
2021-04-14T06:53:24.859Z,145307
2021-04-14T06:53:14.859Z,1804462
2021-04-14T06:53:04.859Z,185864
2021-04-14T06:52:54.859Z,132157
2021-04-14T06:52:44.859Z,169913
2021-04-14T06:52:34.859Z,9882278
2021-04-14T06:52:24.860Z,919500
2021-04-14T06:52:14.859Z,88578
2021-04-14T06:52:04.859Z,1671380
2021-04-14T06:51:54.860Z,1926611
2021-04-14T06:51:44.859Z,99574
2021-04-14T06:51:34.859Z,3549398
2021-04-14T06:51:24.860Z,1947101
2021-04-14T06:51:14.859Z,3881059
2021-04-14T06:51:04.860Z,5804514
2021-04-14T06:50:54.859Z,209587
2021-04-14T06:50:44.866Z,1219168
2021-04-14T06:50:34.859Z,131323
2021-04-14T06:50:24.859Z,2798867
2021-04-14T06:50:14.859Z,856048
2021-04-14T06:50:04.860Z,4212080
2021-04-14T06:49:54.859Z,1716806
2021-04-14T06:49:44.859Z,68432
2021-04-14T06:49:34.859Z,3602238
2021-04-14T06:49:24.859Z,723505
2021-04-14T06:49:14.859Z,1817080
2021-04-14T06:49:04.860Z,71353
2021-04-14T06:48:54.859Z,355894
2021-04-14T06:48:44.861Z,114833
2021-04-14T06:48:34.859Z,7317440
2021-04-14T06:48:24.859Z,9897698
2021-04-14T06:48:14.859Z,8757393
2021-04-14T06:48:04.862Z,11333520
2021-04-14T06:47:54.859Z,8499535
2021-04-14T06:47:44.859Z,11879175
2021-04-14T06:47:34.859Z,3460006
2021-04-14T06:47:24.859Z,113069
2021-04-14T06:47:14.859Z,63745
2021-04-14T06:47:04.859Z,3443394
2021-04-14T06:46:54.859Z,1351180
2021-04-14T06:46:44.859Z,963762
2021-04-14T06:46:34.859Z,2290064
2021-04-14T06:46:24.859Z,70004
2021-04-14T06:46:14.859Z,124703
2021-04-14T06:46:04.859Z,1141863
2021-04-14T06:45:54.859Z,96985
2021-04-14T06:45:44.860Z,1852392
2021-04-14T06:45:34.860Z,8851167
2021-04-14T06:45:24.860Z,3361689
2021-04-14T06:45:14.859Z,6594584
2021-04-14T06:45:04.859Z,162680
2021-04-14T06:44:54.859Z,1154487
2021-04-14T06:44:44.861Z,80127
2021-04-14T06:44:34.860Z,8222354
2021-04-14T06:44:24.859Z,546768
2021-04-14T06:44:14.860Z,1309211
2021-04-14T06:44:04.859Z,66976
2021-04-14T06:43:54.860Z,72278
2021-04-14T06:43:44.859Z,122580
2021-04-14T06:43:34.859Z,3292835
2021-04-14T06:43:24.859Z,343808
2021-04-14T06:43:14.859Z,67492
2021-04-14T06:43:04.859Z,1139667
2021-04-14T06:42:54.859Z,82876
2021-04-14T06:42:44.860Z,161713
2021-04-14T06:42:34.859Z,94980
2021-04-14T06:42:24.859Z,1960573
2021-04-14T06:42:14.859Z,1903366
2021-04-14T06:42:04.859Z,1670260
2021-04-14T06:41:54.859Z,85038
2021-04-14T06:41:44.860Z,8278923
2021-04-14T06:41:34.863Z,3838867
2021-04-14T06:41:24.859Z,588781
2021-04-14T06:41:14.859Z,177967
2021-04-14T06:41:04.859Z,1119369
2021-04-14T06:40:54.859Z,70236
2021-04-14T06:40:44.859Z,58959
2021-04-14T06:40:34.859Z,2034910
2021-04-14T06:40:24.859Z,5713925
2021-04-14T06:40:14.860Z,7350832
2021-04-14T06:40:04.859Z,64661
2021-04-14T06:39:54.860Z,1887845
2021-04-14T06:39:44.859Z,89597
2021-04-14T06:39:34.860Z,62261
2021-04-14T06:39:24.860Z,70595
2021-04-14T06:39:14.859Z,44531359
2021-04-14T06:39:04.865Z,4409954
2021-04-14T06:38:54.860Z,922949
2021-04-14T06:38:44.859Z,2705768
2021-04-14T06:38:34.860Z,4709081
2021-04-14T06:38:24.859Z,5070513
2021-04-14T06:38:14.859Z,1521528
2021-04-14T06:38:04.859Z,1011092
2021-04-14T06:37:54.859Z,6288334
2021-04-14T06:37:44.859Z,2064749
2021-04-14T06:37:34.860Z,2892477
2021-04-14T06:37:24.859Z,4142804
2021-04-14T06:37:14.859Z,1886029
2021-04-14T06:37:04.859Z,2170809
2021-04-14T06:36:54.859Z,4577160
2021-04-14T06:36:44.859Z,20126603
2021-04-14T06:36:34.866Z,11400175
2021-04-14T06:36:24.859Z,8316518
2021-04-14T06:36:14.860Z,15967046
2021-04-14T06:36:04.861Z,7518217
2021-04-14T06:35:54.860Z,9612137
